timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance,is_win,price_move_pct,notional,time_diff_s,trade_rate_per_min,trades_last_15m,trades_last_60m,prev_pl,loss_streak,win_streak,loss_win_ratio_20,hold_asymmetry_20,size_after_loss_ratio_20,notional_after_loss_ratio_20,qty_volatility_20,pnl_volatility_20,tail_loss_share_50,disposition_score,gambler_score,flag_overtrading,flag_loss_aversion,flag_revenge_trading,flag_disposition,flag_gambler_fallacy,p_calm,p_loss_averse,p_overtrader,p_revenge,pred_state,state_confidence
2025-03-01 09:30:00,NFLX,SELL,4.0,1754.2560657339843,1756.0972839206006,7.364872746465153,10007.364872746464,1,0.10495720793445677,7017.024262935937,60.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0.9999999960262339,0.0,2.9737660605721724e-09,0.0,calm,0.9999999960262339
2025-03-01 09:31:00,NVDA,BUY,36.0,1294.3103418670944,1295.917635224856,57.86256087941729,10065.227433625882,1,0.12418145059721647,46595.1723072154,60.0,1.0,2.0,2.0,7.364872746465153,0.0,2.0,1.0,1.0,1.0,1.0,1.1313708498419075,1.0948539817390672,0.0,0.0,0.0,False,False,False,False,False,0.799999996815463,0.0,2.98067121080729e-09,0.19999999920386574,calm,0.799999996815463
2025-03-01 09:32:00,AMZN,BUY,178.0,1966.2724934208509,1969.666302489889,604.0980142887765,10669.32544791466,1,0.17260115677720317,349996.50382891146,60.0,1.0,3.0,3.0,57.86256087941729,0.0,3.0,1.0,1.0,1.0,1.0,1.2745031263046893,1.4831855361078472,0.0,0.0,0.0,False,False,False,False,False,0.799999996805165,0.0,2.9935437732052877e-09,0.19999999920129125,calm,0.799999996805165
2025-03-01 09:33:00,NFLX,SELL,131.0,2536.847036885663,2535.15581201756,-221.55045772153107,10447.774990193127,0,0.0666664108443206,332326.9618320218,60.0,1.0,4.0,4.0,604.0980142887765,1.0,0.0,0.9930167383182467,0.497832735064347,1.0,1.0,0.9289266885877732,3.125701250754307,0.0,0.0,1.0,False,False,False,False,False,0.7284293216410485,0.0,3.013899539398352e-09,0.27157067434505183,calm,0.7284293216410485
2025-03-01 09:34:00,TSLA,SELL,1.0,915.8562134054976,915.0316449005636,-0.8245685049341773,10446.950421688194,0,0.09003252834492372,915.8562134054976,60.0,1.0,5.0,5.0,-221.55045772153107,2.0,0.0,0.49835627851510145,0.5850762062204903,0.008695652173837429,0.0037693763022376456,1.1441510532336447,3.4365395560206133,0.0,0.0,0.017391304347674857,False,False,False,False,False,0.5999999975737393,0.0,3.043767682471272e-09,0.3999999983824929,calm,0.5999999975737393
2025-03-01 09:35:00,AMZN,BUY,17.0,591.9385843197384,589.4198672666482,-42.81818990253339,10404.13223178566,0,0.42550310451218154,10062.955933435553,60.0,1.0,6.0,6.0,-0.8245685049341773,3.0,0.0,0.396209671922743,1.4492017399525026,0.07826086956453686,0.022592669966796916,1.2234047197946174,4.157240439439782,0.0,0.44920173995250257,0.23478260869361056,False,False,False,False,False,0.4401064328747623,0.059893565082280345,3.085914635839771e-09,0.49999999795704264,revenge,0.49999999795704264
2025-03-01 09:36:00,AMZN,BUY,199.0,1009.284768073687,1006.2898782732908,-595.9830702788229,9808.149161506835,0,0.29673387483190344,200847.66884666373,60.0,1.0,7.0,7.0,-42.81818990253339,4.0,0.0,0.9649748367035391,1.6408678175713507,0.6289855072409073,0.2906037381400584,1.0624874296444724,13.064007166633449,0.0,0.6408678175713507,2.515942028963629,False,False,False,True,True,0.31455095635359503,0.0854490419887299,3.1441874262901314e-09,0.5999999975134875,revenge,0.5999999975134875
2025-03-01 09:37:00,NFLX,BUY,62.0,56.08297773407398,55.99434692522233,-5.495110148802127,9802.654051358037,0,0.15803513370906125,3477.144619512587,60.0,1.0,8.0,8.0,-595.9830702788229,5.0,0.0,0.7769058229472031,1.5487203483202432,0.6065217391251606,0.22153051218429456,1.0167625414559682,13.441539718460362,0.6876690203992406,0.5487203483202432,3.032608695625803,False,False,False,True,True,0.32683728551005675,0.07316271280032276,3.224050827274702e-09,0.5999999974655695,revenge,0.5999999974655695
2025-03-01 09:38:00,MSFT,BUY,48.0,464.0446965639435,464.58183958072857,25.782864805683857,9828.43691616372,1,0.11575243091047947,22274.145435069287,60.0,1.0,9.0,9.0,-5.495110148802127,0.0,1.0,0.9974519144043869,1.6030710439475555,0.5686956521689679,0.19555908602666328,1.0031794672061738,16.294737573411883,0.6876690203992406,0.6030710439475555,0.0,False,False,False,True,False,0.7195905243553542,0.0804094721778908,3.3334436614317245e-09,0.19999999913331126,calm,0.7195905243553542
2025-03-01 09:39:00,TSLA,BUY,62.0,2640.364754717853,2641.3754750795647,62.6646624260984,9891.101578589818,1,0.03827957330158125,163702.61479250688,60.0,1.0,10.0,10.0,25.782864805683857,0.0,2.0,1.1437085050221265,1.8658215592995135,0.6427518427455258,0.21292593723334874,0.9642476317008094,26.99699719887934,0.6876690203992406,0.8658215592995135,0.0,False,False,False,True,False,0.6413746678615271,0.17292627580668904,3.484165334793785e-09,0.1856990518476185,calm,0.6413746678615271
2025-03-01 09:40:00,NFLX,SELL,69.0,818.6836062809838,817.2890424226705,-96.22490622361704,9794.8766723662,0,0.17034222349298553,56489.16883338788,60.0,1.0,11.0,11.0,62.6646624260984,1.0,0.0,1.0589102699127506,1.8102652060733335,0.6869747899087503,0.25031625998697854,0.920418036673078,15.02021347443399,0.6189483421603952,0.8102652060733335,0.6869747899087503,False,False,False,True,False,0.6002333137383101,0.13159946815713142,3.6941420869394423e-09,0.2681672134104162,calm,0.6002333137383101
2025-03-01 09:41:00,TSLA,BUY,147.0,3480.3337366239334,3479.507633567413,-121.43714930843544,9673.439523057765,0,0.023736317233804715,511609.05928371823,60.0,1.0,12.0,12.0,-96.22490622361704,2.0,0.0,1.0221054586886864,1.582162137479863,0.8298319327643925,0.6577973904883234,0.8528450305645644,9.873796166252548,0.5496308069535921,0.5821621374798629,1.659663865528785,False,False,False,True,False,0.5723981831111395,0.0864638013745712,3.991126333874356e-09,0.3411380105231628,calm,0.5723981831111395
2025-03-01 09:42:00,TSLA,BUY,103.0,629.0187487085916,630.7122268386714,174.42824739822197,9847.867770455989,1,0.26922538216133174,64788.93111698493,60.0,1.0,13.0,13.0,-121.43714930843544,0.0,1.0,0.997025803802089,1.2790168931196413,0.8658463385263191,0.6125854747240222,0.8023972866822185,22.49682107029519,0.5496308069535921,0.2790168931196413,0.0,False,False,False,False,False,0.8418388283495462,0.03720225221436689,4.418631154471555e-09,0.12095891401745568,calm,0.8418388283495462
2025-03-01 09:43:00,AMZN,SELL,110.0,2771.2624187009524,2768.3414045654526,-321.31155490496894,9526.556215551018,0,0.10540373642666104,304838.8660571048,60.0,1.0,14.0,14.0,174.42824739822197,1.0,0.0,1.1309079303293215,1.2149616843708306,0.8439785470415779,0.5563969106917706,0.7575705548821073,7.869647008221534,0.42399259223569624,0.21496168437083063,0.8439785470415779,False,False,False,False,False,0.715947043671345,0.08102472955803659,5.045101636519363e-09,0.20302822072551668,calm,0.715947043671345
2025-03-01 09:44:00,NVDA,BUY,162.0,2482.403427798094,2482.4287798112955,4.107026138631227,9530.66324168965,1,0.0010212688605536005,402149.35530329123,60.0,1.0,15.0,15.0,-321.31155490496894,0.0,1.0,1.313605196621813,1.4157027899666297,0.9458191126183021,0.7273769733324361,0.7240436796070283,8.202124213072858,0.42399259223569624,0.4157027899666297,0.0,False,True,False,False,False,0.7295134057561592,0.18086911604895123,5.977372760871011e-09,0.08961747121751683,calm,0.7295134057561592
2025-03-01 09:45:00,TSLA,BUY,177.0,1161.3558927162617,1163.9677755160128,462.30325555599006,9992.96649724564,1,0.22489943144301983,205559.99301077833,60.0,1.0,15.0,16.0,4.107026138631227,0.0,2.0,1.005028918127015,1.2717009736886549,0.8474770642124084,0.7290871604978515,0.699044281680806,630.0034359180548,0.42399259223569624,0.27170097368865487,0.0,False,False,False,False,False,0.8821439175083762,0.0382383634792205,5.888529963194544e-09,0.07961771212387342,calm,0.8821439175083762
2025-03-01 09:46:00,GOOG,SELL,175.0,1191.05004530258,1190.518837602141,-92.96134757681216,9900.005149668828,0,0.04459994796469951,208433.7579279515,60.0,1.0,15.0,17.0,462.30325555599006,1.0,0.0,0.9524407123426881,1.1681244572432,0.7878464818696133,0.7291166956038372,0.6741291106820876,45.74744935385277,0.3976915408511335,0.1681244572431999,0.7878464818696133,False,False,False,False,False,0.8079317559334745,0.022416594146642134,5.80081827813033e-09,0.169651643119065,calm,0.8079317559334745
2025-03-01 09:47:00,AMZN,BUY,91.0,1994.2529543365108,1993.410631190432,-76.65140629321195,9823.353743375616,0,0.04223752780442121,181477.01884462248,60.0,1.0,15.0,18.0,-92.96134757681216,2.0,0.0,0.9010409287096227,1.0834648770495399,0.786543473103929,0.7448174072356628,0.6571815205942678,26.65532330666893,0.3783400311271496,0.08346487704953987,1.573086946207858,False,False,False,False,False,0.7259987366145011,0.011128650198551708,5.714226140086809e-09,0.262872606472721,calm,0.7259987366145011
2025-03-01 09:48:00,MSFT,SELL,114.0,2990.6906363148264,2993.176304319913,283.36615257992526,10106.71989595554,1,0.08311351147133877,340938.7325398902,60.0,1.0,15.0,19.0,-76.65140629321195,0.0,1.0,0.8428958488371311,1.1295645775607535,0.805117270782046,0.833861026624215,0.6344174783128186,46.81709540668706,0.3783400311271496,0.12956457756075346,0.0,False,False,False,False,False,0.9289577255089508,0.017275276893587106,5.628742064952439e-09,0.05376699096871992,calm,0.9289577255089508
2025-03-01 09:49:00,NVDA,BUY,178.0,1382.3449572121522,1379.517489917631,-503.2891784247481,9603.430717530791,0,0.20454136861911182,246057.40238376308,60.0,1.0,15.0,20.0,283.36615257992526,1.0,0.0,1.0110891230090495,1.174449544577592,0.7612903225745058,0.8174955176744786,0.6179565657253635,14.126502204232214,0.5288657320769354,0.174449544577592,0.7612903225745058,False,False,False,False,False,0.8251217798293329,0.02769558829938232,5.54435464993294e-09,0.1471826253269301,calm,0.8251217798293329
2025-03-01 09:50:00,GOOG,BUY,89.0,261.0705891685026,259.4625320915305,-143.1170798505171,9460.313637680276,0,0.6159472356068633,23235.28243599673,60.0,1.0,15.0,21.0,-503.2891784247481,2.0,0.0,0.8844488470244526,1.45359092661875,0.7573313782930127,0.7531101786850064,0.5537796798768405,10.286284928335373,0.4947968006112503,0.4535909266187499,1.5146627565860253,False,False,False,False,False,0.7180093331943342,0.06047878982507668,5.461052573386169e-09,0.22151187051953633,calm,0.7180093331943342
2025-03-01 09:51:00,GOOG,BUY,154.0,1341.7461603129238,1340.2149487818965,-235.80657577824516,9224.50706190203,0,0.1141208058809787,206628.90868819028,60.0,1.0,15.0,22.0,-143.1170798505171,3.0,0.0,0.8184649541249117,1.4030818135316538,0.7327160493772886,0.7027237533951673,0.5105776650671551,6.763779214978556,0.4473185766603937,0.40308181353165384,2.1981481481318657,False,False,False,False,True,0.6420246880735544,0.05374424146139543,5.3788245946544645e-09,0.3042310640862254,calm,0.6420246880735544
