timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance,is_win,price_move_pct,notional,time_diff_s,trade_rate_per_min,trades_last_15m,trades_last_60m,prev_pl,loss_streak,win_streak,loss_win_ratio_20,hold_asymmetry_20,size_after_loss_ratio_20,notional_after_loss_ratio_20,qty_volatility_20,pnl_volatility_20,tail_loss_share_50,disposition_score,gambler_score,flag_overtrading,flag_loss_aversion,flag_revenge_trading,flag_disposition,flag_gambler_fallacy,p_calm,p_loss_averse,p_overtrader,p_revenge,pred_state,state_confidence
2025-03-01 09:30:00,AMZN,BUY,127.0,2223.1642814269912,2222.071972169109,-138.72327575105646,9861.276724248944,0,0.04913308777976219,282341.8637412279,60.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,0.0,0.0,0.9999999989999999,0.0,overtrader,0.9999999989999999
2025-03-01 09:31:00,AMZN,BUY,187.0,988.111846783266,990.9928600219968,538.7494756426626,10400.026199891608,1,0.2915675232623566,184776.91534847073,60.0,1.0,2.0,2.0,-138.72327575105646,0.0,1.0,0.2574912496858006,0.16851358155907495,1.0,1.0,0.2702318908975963,2.3950710063841685,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,0.9999999989999999,0.0,overtrader,0.9999999989999999
2025-03-01 09:32:00,TSLA,BUY,47.0,1322.383394770195,1318.6338560486963,-176.228319910442,10223.797879981164,0,0.28354399611525133,62152.01955419917,60.0,1.0,3.0,3.0,538.7494756426626,1.0,0.0,0.29229874914051185,0.5704974940824786,3.978723404170666,2.972983286365048,0.5836927286850518,5.394193630448313,0.0,0.0,3.978723404170666,False,False,False,False,True,2.8884254e-317,6.258e-320,0.9999999989999999,1.1246195e-316,overtrader,0.9999999989999999
2025-03-01 09:33:00,AMZN,BUY,110.0,1593.9023928427614,1591.5803585157084,-255.4237759758257,9968.37410400534,0,0.1456823414958367,175329.26321270375,60.0,1.0,4.0,4.0,-176.228319910442,2.0,0.0,0.3529008054290151,0.5468823806778695,3.1595744680178814,2.896978900638466,0.4890114838516648,46.50234830475241,0.0,0.0,6.319148936035763,False,False,True,False,True,7.052856798682447e-266,3.796118976292401e-267,0.9999999989999999,8.142333903753526e-266,overtrader,0.9999999989999999
2025-03-01 09:34:00,AAPL,SELL,71.0,967.156194549034,970.6604252724264,248.80038136087023,10217.17448536621,1,0.3623231431633187,68668.08981298142,60.0,1.0,5.0,5.0,-255.4237759758257,0.0,1.0,0.4828268894670687,0.4877058184080031,2.6099290779586544,2.2995995488140166,0.49882079326066875,7.792699278497058,0.0,0.0,0.0,False,False,False,False,False,3.586029041647816e-219,5.97301343439163e-219,0.9999999989999999,3.036189881428455e-219,overtrader,0.9999999989999999
2025-03-01 09:35:00,NFLX,BUY,196.0,459.5190818451351,459.6148346342783,18.767546672068192,10235.942032038276,1,0.02083760891027956,90065.74004164648,60.0,1.0,6.0,6.0,248.80038136087023,0.0,2.0,0.7073831831424495,0.7089660249168772,1.0096021947790705,1.8778985645853308,0.4890228696487906,7.7029624753286505,0.0,0.0,0.0,False,False,False,False,False,1.171567730211391e-176,3.3550391175992925e-175,0.9999999989999999,4.907476649488525e-177,overtrader,0.9999999989999999
2025-03-01 09:36:00,NFLX,SELL,107.0,,2489.7716897913165,-231.4710739704101,10004.470958067866,0,,,60.0,1.0,7.0,7.0,18.767546672068192,1.0,0.0,0.7458413169083888,0.7089660249168772,1.0514285714195593,1.8778985645853308,0.4576180024788602,461.63642458712144,0.0,0.0,1.0514285714195593,False,False,False,False,False,1.354314633911408e-138,3.511021395451523e-137,0.9999999989999999,7.93794748948007e-140,overtrader,0.9999999989999999
2025-03-01 09:37:00,MSFT,SELL,130.0,1750.6236158168058,1749.1736201789167,-188.49943292557785,9815.97152514229,0,0.08282737790051423,227581.07005618475,60.0,1.0,8.0,8.0,-231.4710739704101,2.0,0.0,0.7369399747656185,0.623792000398355,1.06714285713371,2.1559749012632468,0.42050066988265056,12.217680973794938,0.2579137062233719,0.0,2.13428571426742,False,False,False,False,True,3.657047121150758e-106,6.82412550038651e-110,0.9999999989999999,1.4228818751199737e-105,overtrader,0.9999999989999999
2025-03-01 09:38:00,AMZN,BUY,89.0,2701.98997297002,2704.594881776848,231.8368838077331,10047.808408950024,1,0.09640704935569151,240477.10759433178,60.0,1.0,9.0,9.0,-188.49943292557785,0.0,1.0,0.7631589180681545,0.7277410104443108,1.006285714277089,2.356709094670283,0.4159551359122334,52.01039062833262,0.2579137062233719,0.0,0.0,False,False,False,False,False,9.805414261764177e-77,2.6058511705019456e-80,0.9999999989999999,3.486029729575077e-76,overtrader,0.9999999989999999
2025-03-01 09:39:00,MSFT,SELL,153.0,3178.469196533772,3177.055092827577,-216.35786704776,9831.450541902264,0,0.04449008685491266,486305.78706966713,60.0,1.0,10.0,10.0,231.8368838077331,1.0,0.0,0.7749032811565879,0.6283482212377993,0.9335984095353194,0.8427245485696733,0.39153079321580037,16.00408512532368,0.21167065811386715,0.0,0.9335984095353194,False,False,False,False,False,1.128197756696823e-51,2.103821507385175e-54,0.9999999989999999,4.0620209258277854e-51,overtrader,0.9999999989999999
